file_path,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
E:/distressdetection/dataset\Actor_19\03-01-08-02-02-02-19.wav,-696.1875,72.68891,6.99372,24.897886,2.908151,9.816712,1.0068105,9.548923,-5.151385,-1.4996601,0.8841819,-2.9453692,4.41745,0
E:/distressdetection/dataset\Actor_20\03-01-01-01-01-01-20.wav,-753.01434,54.917286,-8.304626,10.233337,-1.6515218,2.1753933,-11.139573,0.36381257,-10.149351,-5.9359107,-2.9854677,-3.9582968,-2.3144464,0
E:/distressdetection/dataset\Actor_20\03-01-01-01-01-02-20.wav,-730.7835,56.75626,-12.5367365,10.968934,-1.9580789,1.9669601,-13.763713,0.017719598,-9.321493,-7.345358,-3.056129,-3.2825348,-5.018789,0
E:/distressdetection/dataset\Actor_20\03-01-01-01-02-01-20.wav,-745.69836,53.83832,-3.770981,11.012442,-2.2976384,3.439384,-10.863487,0.86690754,-9.964824,-5.620054,-2.457335,-3.111103,-3.762818,0
E:/distressdetection/dataset\Actor_20\03-01-01-01-02-02-20.wav,-732.2666,51.451668,-8.581237,11.2424965,-3.3646975,3.6419754,-13.261434,0.28529537,-11.349352,-6.3505626,-2.4333682,-3.6046143,-4.5742106,0
E:/distressdetection/dataset\Actor_20\03-01-02-01-01-01-20.wav,-818.6541,54.58804,-8.855901,12.798459,0.59703505,4.5523486,-11.999045,-0.9807172,-10.778258,-6.4238167,-2.0219967,-5.9669466,-1.4940665,0
E:/distressdetection/dataset\Actor_20\03-01-02-01-01-02-20.wav,-823.37415,52.18623,-10.142682,10.648246,-2.6114569,3.2808154,-9.381936,-2.116173,-9.196388,-7.7184644,-2.7434697,-5.867174,-2.1640801,0
E:/distressdetection/dataset\Actor_20\03-01-02-01-02-01-20.wav,-840.60065,49.438396,-1.6757653,15.480057,-3.0665631,7.4091725,-6.1460495,0.9112463,-8.646751,-6.3229628,-4.0957713,-3.9829187,-3.1423151,0
E:/distressdetection/dataset\Actor_20\03-01-02-01-02-02-20.wav,-814.472,52.883774,-3.7648044,16.831594,-3.9487944,7.8574486,-9.551528,0.58588177,-8.976346,-6.7989573,-0.8824806,-5.614718,-1.246974,0
E:/distressdetection/dataset\Actor_20\03-01-02-02-01-01-20.wav,-848.1974,58.638943,-3.7917662,11.980078,1.5994995,4.44071,-8.278629,-1.8525991,-8.652187,-5.8538036,-2.2817152,-5.455067,-3.6883824,0
E:/distressdetection/dataset\Actor_20\03-01-02-02-01-02-20.wav,-848.269,58.99201,-5.4046607,14.093776,5.1442456,6.211785,-7.538814,0.5617615,-6.780009,-7.404766,-1.0537472,-4.682241,-1.9251353,0
E:/distressdetection/dataset\Actor_20\03-01-02-02-02-01-20.wav,-840.587,59.326096,-3.0309837,16.466022,-1.0631169,7.79771,-9.016523,0.1766846,-9.699053,-7.062033,-0.13092422,-2.69937,-1.3831227,0
E:/distressdetection/dataset\Actor_20\03-01-02-02-02-02-20.wav,-873.2423,47.49095,-4.1082325,15.002878,-1.6197702,4.225445,-7.8070617,0.6739724,-8.472163,-7.2482185,-3.17898,-4.196705,-2.742678,0
E:/distressdetection/dataset\Actor_20\03-01-03-01-01-01-20.wav,-595.36053,53.898674,-14.6572895,4.079139,-2.300215,-0.9895491,-14.506567,-2.5397747,-9.126775,-13.126265,-4.5705442,-5.004628,-8.157405,0
E:/distressdetection/dataset\Actor_20\03-01-03-01-01-02-20.wav,-658.98737,57.7808,-15.421014,7.043191,-5.502955,-0.091342576,-15.610534,-1.1280609,-10.829281,-11.008883,-2.9166453,-7.6213884,-6.8685484,0
E:/distressdetection/dataset\Actor_20\03-01-03-01-02-01-20.wav,-665.86804,60.922413,-7.8168902,15.1571665,0.42914137,3.9855695,-8.724277,-0.5065357,-10.584974,-9.008353,-4.0078254,-6.305463,-7.4837937,0
E:/distressdetection/dataset\Actor_20\03-01-03-01-02-02-20.wav,-701.2096,51.621227,-17.159756,5.7558756,-8.519155,3.1141002,-13.370895,-2.3960044,-11.172315,-12.694246,-3.6686478,-6.6275377,-6.6731644,0
E:/distressdetection/dataset\Actor_20\03-01-03-02-01-01-20.wav,-557.93243,52.81717,-30.490772,-5.739125,-8.47847,-8.446119,-19.983124,-5.6393266,-11.734632,-14.093821,-6.109115,-3.0728095,-9.939729,0
E:/distressdetection/dataset\Actor_20\03-01-03-02-01-02-20.wav,-520.1623,63.045876,-38.493347,-2.7349517,-10.855653,-5.4346466,-22.02048,-5.6394944,-12.053558,-17.709774,-4.857716,-6.309401,-12.519988,0
E:/distressdetection/dataset\Actor_20\03-01-03-02-02-01-20.wav,-497.91278,43.589058,-26.594019,-3.3010385,-8.18717,-7.3591514,-17.114447,-7.5810094,-14.437506,-11.308444,-4.5763674,-3.0049222,-3.1286063,0
E:/distressdetection/dataset\Actor_20\03-01-03-02-02-02-20.wav,-451.6976,33.00361,-31.087868,-9.28182,-17.63661,-8.280524,-19.200193,-9.28755,-11.010072,-13.475285,-2.4997864,0.5580266,2.015046,0
E:/distressdetection/dataset\Actor_20\03-01-04-01-01-01-20.wav,-781.4377,65.72154,-14.2793665,14.6308565,-1.9612503,4.691262,-9.679202,2.9728346,-16.032162,-9.741715,-2.4161258,-5.314356,-4.3356957,0
E:/distressdetection/dataset\Actor_20\03-01-04-01-01-02-20.wav,-863.6392,56.917854,-3.4563196,11.713878,2.8443792,4.2767935,-2.3578591,0.683348,-9.397497,-4.692305,-4.538089,-3.31589,-2.4600441,0
E:/distressdetection/dataset\Actor_20\03-01-04-01-02-01-20.wav,-829.12885,51.820835,-2.2729769,12.78214,-0.6308412,5.8214145,-4.216399,4.6770687,-11.263784,-6.3274517,-2.1743224,-1.5786219,-2.8676944,0
E:/distressdetection/dataset\Actor_20\03-01-04-01-02-02-20.wav,-826.80133,61.33816,-4.784447,15.5404625,2.0006583,7.792152,-1.2634209,3.9589689,-11.875425,-9.168425,-4.6280518,-1.2449272,-0.78973144,0
E:/distressdetection/dataset\Actor_20\03-01-04-02-01-01-20.wav,-699.6219,61.925816,-9.843607,5.0883446,2.7215335,2.1269944,-13.940454,-7.5626764,-9.591365,-14.608024,-5.8146057,-4.1997395,-6.8381467,0
E:/distressdetection/dataset\Actor_20\03-01-04-02-01-02-20.wav,-522.64044,51.505016,-29.94377,-5.666643,-8.850276,-3.1306043,-23.63224,-10.781091,-9.714713,-21.439531,-14.4464855,-2.348407,-10.024679,0
E:/distressdetection/dataset\Actor_20\03-01-04-02-02-01-20.wav,-735.0926,51.483162,-4.4507627,8.333259,-4.127596,2.7216942,-11.042992,-6.9362416,-10.730994,-13.841309,-6.706721,-3.0326307,-7.7717595,0
E:/distressdetection/dataset\Actor_20\03-01-04-02-02-02-20.wav,-550.45953,49.983337,-27.499136,-2.427308,-9.932303,-4.0416093,-23.560486,-11.636764,-11.473482,-18.40225,-16.424019,-3.4789882,-4.671769,0
E:/distressdetection/dataset\Actor_20\03-01-05-01-01-01-20.wav,-747.6314,52.891716,-4.180786,11.691941,-3.4282029,3.4137092,-6.4345307,0.22758201,-7.80784,-7.4273105,-3.1882942,-6.8817163,-4.050827,1
E:/distressdetection/dataset\Actor_20\03-01-05-01-01-02-20.wav,-595.6473,46.199554,-13.741197,4.2887473,-10.609288,-1.1654966,-10.099291,-1.5633371,-7.375106,-10.405724,-5.1999736,-6.2802753,-5.79413,1
E:/distressdetection/dataset\Actor_20\03-01-05-01-02-01-20.wav,-662.8063,53.951828,-18.076538,8.747986,-4.0078645,-0.00025086335,-12.404877,-2.1351664,-13.3328085,-9.214782,-4.595155,-3.8976238,-3.9941704,1
E:/distressdetection/dataset\Actor_20\03-01-05-01-02-02-20.wav,-549.0992,57.285984,-25.187227,2.1913855,-11.901295,-1.1083062,-17.173405,-5.254576,-11.706978,-12.933358,-4.918872,-6.243893,-4.4416556,1
E:/distressdetection/dataset\Actor_20\03-01-05-02-01-01-20.wav,-461.56403,58.03665,-21.083332,15.2898,-3.2107317,-1.9831603,-14.861038,1.4998226,-11.479174,-9.705467,-3.5911543,-5.9589515,-6.368765,1
E:/distressdetection/dataset\Actor_20\03-01-05-02-01-02-20.wav,-387.36707,43.63537,-27.829414,-2.9361362,-16.62569,-8.808377,-21.672407,-3.7753162,-9.805802,-10.551474,-3.378014,-3.3883293,-3.5249786,1
E:/distressdetection/dataset\Actor_20\03-01-05-02-02-01-20.wav,-355.20377,37.438984,-22.085077,-6.2234907,-16.082157,-5.2786603,-18.333105,-3.2804697,-7.4402833,-8.63948,-4.1789265,-5.4347796,-3.501774,1
E:/distressdetection/dataset\Actor_20\03-01-05-02-02-02-20.wav,-491.55704,37.130947,-14.195751,7.8988304,-2.4059348,-3.2617118,-9.313029,-0.8786369,-12.417548,-8.419579,-5.78886,-6.691915,-6.1757092,1
E:/distressdetection/dataset\Actor_20\03-01-06-01-01-01-20.wav,-743.6188,42.45057,-8.277299,7.0143433,-1.8678924,-1.0172274,-9.626599,-4.5544467,-7.8926725,-7.5341415,-1.5218205,-4.238689,-6.18262,1
E:/distressdetection/dataset\Actor_20\03-01-06-01-01-02-20.wav,-746.5089,43.637203,-10.270215,6.827247,-3.928242,0.64714885,-11.98194,-4.5196204,-9.142078,-9.131348,-0.20390737,-5.3544173,-7.915498,1
E:/distressdetection/dataset\Actor_20\03-01-06-01-02-01-20.wav,-769.32874,38.486492,-6.8537564,12.7571945,-2.1274087,5.5453568,-7.995834,-2.2975135,-14.598735,-4.8992314,0.079553366,-3.115549,-5.331809,1
E:/distressdetection/dataset\Actor_20\03-01-06-01-02-02-20.wav,-792.9522,57.668556,-7.576886,16.819056,-0.9910067,4.5786777,-10.015674,-3.9076152,-15.848132,-9.174617,-1.3685639,-3.646493,-7.255128,1
E:/distressdetection/dataset\Actor_20\03-01-06-02-01-01-20.wav,-383.44806,51.788807,-32.859566,-7.3265095,-12.185316,-5.74948,-17.667572,-3.089412,-11.728675,-10.756276,-0.0743368,-1.532225,-6.4866843,1
E:/distressdetection/dataset\Actor_20\03-01-06-02-01-02-20.wav,-355.47827,57.434917,-43.756554,-4.8047605,-21.321007,-9.761464,-18.201544,-4.9649653,-12.490133,-17.506252,-0.478477,1.1858494,-7.8136225,1
E:/distressdetection/dataset\Actor_20\03-01-06-02-02-01-20.wav,-388.61935,37.003063,-29.311163,-15.114929,-19.728373,-5.785509,-21.606178,-5.9291053,-10.992545,-6.9784684,-1.8928287,0.82467526,-0.69137144,1
E:/distressdetection/dataset\Actor_20\03-01-06-02-02-02-20.wav,-361.18896,27.845062,-24.417683,-5.8142385,-16.108303,-6.1196904,-15.578501,-6.3619723,-9.919807,-11.709809,-0.93006223,3.3356032,2.407822,1
E:/distressdetection/dataset\Actor_20\03-01-07-01-01-01-20.wav,-675.885,56.92987,-7.732256,7.505897,-7.3021317,3.2451286,-13.362057,0.42228416,-10.99242,-6.973064,-4.9191046,-3.1382444,-3.7033994,0
E:/distressdetection/dataset\Actor_20\03-01-07-01-01-02-20.wav,-714.358,72.247696,-3.8086665,7.487391,-5.362573,6.9265475,-13.889935,-0.51155436,-11.692696,-0.79756063,-0.9571533,-1.9280672,-3.4378145,0
E:/distressdetection/dataset\Actor_20\03-01-07-01-02-01-20.wav,-734.43134,54.311768,1.3411386,12.54481,-8.250696,6.9333467,-10.011933,1.0732641,-13.27999,-4.082447,-3.8988216,-4.5131807,-5.2662926,0
E:/distressdetection/dataset\Actor_20\03-01-07-01-02-02-20.wav,-708.07794,50.66046,-0.22071703,13.301193,-8.69236,8.44087,-12.917727,-1.4035361,-15.367787,-3.5271742,-5.391857,-3.5640285,-6.868892,0
E:/distressdetection/dataset\Actor_20\03-01-07-02-01-01-20.wav,-671.78217,50.70359,-5.8298535,12.161357,-8.373692,2.7778404,-12.400687,0.22669174,-8.616441,-8.038242,-7.6951504,-2.8450642,-3.1255085,0
E:/distressdetection/dataset\Actor_20\03-01-07-02-01-02-20.wav,-629.61597,41.29935,-9.099054,5.5263367,-6.7881913,1.2442672,-12.171976,-2.007286,-8.043741,-6.573359,-4.7449555,-5.3067603,-4.428361,0
E:/distressdetection/dataset\Actor_20\03-01-07-02-02-01-20.wav,-577.5546,31.037722,-8.8449335,3.3683994,-16.129536,-0.5480315,-13.224456,-6.74115,-11.372066,-9.587445,-6.9921446,-2.9903595,-5.8867044,0
E:/distressdetection/dataset\Actor_20\03-01-07-02-02-02-20.wav,-567.80334,54.74064,-14.658242,6.7561154,-18.906065,0.6778689,-14.126147,0.031227386,-12.362721,-11.296851,-8.187755,-4.09067,-4.5274925,0
E:/distressdetection/dataset\Actor_20\03-01-08-01-01-01-20.wav,-675.50146,51.637356,-15.045032,2.7866333,-1.3527607,0.63984025,-11.095136,-0.88430643,-13.246498,-8.967825,-3.6656904,-4.3055215,-6.324732,0
E:/distressdetection/dataset\Actor_20\03-01-08-01-01-02-20.wav,-612.81696,58.136963,-15.066643,4.7876463,-4.8134713,0.7532782,-13.830414,-1.4770788,-10.007581,-8.163968,-5.3514395,-5.470542,-5.4031744,0
E:/distressdetection/dataset\Actor_20\03-01-08-01-02-01-20.wav,-717.3812,51.189217,-10.805838,6.456191,-5.17845,3.5753567,-7.8627234,-0.52673006,-13.204646,-7.0598483,-3.648671,-3.3496108,-5.2239037,0
E:/distressdetection/dataset\Actor_20\03-01-08-01-02-02-20.wav,-703.6359,57.355385,-14.369708,5.223923,-2.7216642,-0.35901785,-10.713078,-0.7496669,-14.1529665,-8.226538,-1.0936744,-5.3185587,-5.4222693,0
E:/distressdetection/dataset\Actor_20\03-01-08-02-01-01-20.wav,-527.27814,56.267395,-24.903807,2.0987084,-8.145053,-2.9493089,-17.689379,-1.0354323,-13.587098,-10.085804,-5.526654,-4.4095073,-8.090686,0
E:/distressdetection/dataset\Actor_20\03-01-08-02-01-02-20.wav,-693.9787,59.103443,-14.176634,2.787227,-5.7837863,-1.4151787,-13.230183,0.056114398,-14.062324,-9.03488,-5.75593,-5.7742777,-6.4678664,0
E:/distressdetection/dataset\Actor_20\03-01-08-02-02-01-20.wav,-532.54065,63.206,-31.056423,5.5103703,-8.487681,3.215446,-16.63758,1.5776985,-16.210207,-15.472166,-9.140266,-2.590596,-11.015904,0
E:/distressdetection/dataset\Actor_20\03-01-08-02-02-02-20.wav,-615.78674,53.243088,-18.665054,4.90229,-5.0748167,2.7177367,-12.459075,0.46543503,-15.718543,-9.00968,-2.625159,-3.3661423,-7.5670457,0
E:/distressdetection/dataset\Actor_21\03-01-01-01-01-01-21.wav,-625.9124,77.416275,10.293317,11.364496,7.8737054,13.188769,-8.483958,4.901131,0.79378456,-4.9484944,-4.851121,-0.7333062,1.7137858,0
E:/distressdetection/dataset\Actor_21\03-01-01-01-01-02-21.wav,-636.8203,82.71262,14.480187,15.694304,10.175739,12.973734,-5.750061,6.175653,0.86277217,-5.6335373,-3.6741252,-0.057745393,2.37004,0
E:/distressdetection/dataset\Actor_21\03-01-01-01-02-01-21.wav,-639.174,82.665886,8.42459,13.437811,7.239353,13.008188,-5.7305975,5.096093,-0.6625722,-6.499319,-5.6319113,-0.7061517,1.1822314,0
E:/distressdetection/dataset\Actor_21\03-01-01-01-02-02-21.wav,-648.77716,81.550735,8.514516,12.44976,7.8600297,14.682076,-3.1039953,4.0233374,-1.4574728,-6.3142767,-4.5384803,0.2618412,1.1791816,0
E:/distressdetection/dataset\Actor_21\03-01-02-01-01-01-21.wav,-664.46844,86.81846,14.738372,16.534563,8.812848,16.622524,-4.91224,6.0436244,-1.5783948,-4.049222,-2.1370885,0.09170234,3.0136397,0
E:/distressdetection/dataset\Actor_21\03-01-02-01-01-02-21.wav,-641.7172,90.89462,10.229212,13.374674,8.747333,15.625737,-7.469733,2.6618989,-0.33379048,-6.5001807,-2.6911926,-0.25181654,1.5852491,0
E:/distressdetection/dataset\Actor_21\03-01-02-01-02-01-21.wav,-668.52527,85.19064,17.277266,21.915611,10.794418,19.859766,-2.74776,9.821264,-0.0775962,-3.1845245,0.05271215,0.91504335,3.194889,0
E:/distressdetection/dataset\Actor_21\03-01-02-01-02-02-21.wav,-665.7127,94.798676,13.105617,21.403505,11.991526,20.901585,-2.2884166,5.27722,-1.9985658,-3.7327478,0.031228589,1.5975351,2.7973583,0
E:/distressdetection/dataset\Actor_21\03-01-02-02-01-01-21.wav,-648.2008,88.65393,3.8540828,18.683939,10.469302,17.142677,-6.1051025,6.642647,-3.6502283,-3.9732053,-1.0573772,1.101638,3.390834,0
E:/distressdetection/dataset\Actor_21\03-01-02-02-01-02-21.wav,-628.7844,91.57647,2.6896033,14.668294,11.216597,14.87898,-6.612028,4.697083,-4.2119646,-7.2890644,-3.0641985,0.03147024,3.0983493,0
E:/distressdetection/dataset\Actor_21\03-01-02-02-02-01-21.wav,-621.4217,85.623146,7.1625423,14.328388,10.574206,19.92952,-9.537478,6.5271907,-2.9023979,-7.529663,-3.3912458,0.42843226,2.778315,0
E:/distressdetection/dataset\Actor_21\03-01-02-02-02-02-21.wav,-641.4544,94.33523,2.2067263,15.261353,8.908536,19.352638,-7.359502,5.7029085,-6.643128,-6.1280556,-2.6215682,-0.33734643,0.71810186,0
E:/distressdetection/dataset\Actor_21\03-01-03-01-01-01-21.wav,-613.1665,79.949554,3.280583,9.276792,8.438169,12.0814495,-8.131537,1.7429991,-1.8364904,-5.8814616,-5.6228433,0.57778347,-0.5294121,0
E:/distressdetection/dataset\Actor_21\03-01-03-01-01-02-21.wav,-600.9882,81.75661,0.18038675,7.995958,10.266257,15.838974,-8.378905,1.3350807,-0.21069352,-5.318373,-5.9303083,1.0952421,1.5488172,0
E:/distressdetection/dataset\Actor_21\03-01-03-01-02-01-21.wav,-575.9889,82.357635,-3.4429278,7.4506106,11.775027,12.833207,-9.18045,0.902771,-4.400044,-7.95797,-6.9856586,0.7236929,-1.5437622,0
E:/distressdetection/dataset\Actor_21\03-01-03-01-02-02-21.wav,-606.38983,82.72842,-0.968339,8.95646,6.7520957,12.67962,-6.4221373,0.82861614,-5.338769,-6.827598,-4.832495,-0.48107877,-0.046347383,0
E:/distressdetection/dataset\Actor_21\03-01-03-02-01-01-21.wav,-506.64594,74.190414,-10.375495,2.9197772,8.257594,8.889101,-12.12696,-2.5246036,-1.5995095,-6.974895,-10.457637,-1.3787518,-0.2885346,0
E:/distressdetection/dataset\Actor_21\03-01-03-02-01-02-21.wav,-527.3722,72.43521,-12.256225,3.503888,6.7742043,10.808753,-10.59567,-3.3689525,0.60855603,-7.303868,-10.62133,-0.4436088,-0.32043746,0
E:/distressdetection/dataset\Actor_21\03-01-03-02-02-01-21.wav,-532.1059,75.85605,-3.0543666,4.4442496,6.8761973,10.652038,-10.580307,-2.0720296,-4.2409306,-6.6110835,-8.944993,0.63242835,-0.52305734,0
E:/distressdetection/dataset\Actor_21\03-01-03-02-02-02-21.wav,-490.31146,70.95855,-8.82344,3.4780138,6.7720923,7.298234,-11.671515,-3.1804829,-3.0030148,-7.145251,-11.019262,-1.6654471,-0.3327629,0
E:/distressdetection/dataset\Actor_21\03-01-04-01-01-01-21.wav,-690.59326,83.641594,5.5532336,18.508171,8.995994,15.054207,-7.89164,8.149052,-0.87060946,-6.84864,-4.507333,-2.4302564,-0.15790899,0
E:/distressdetection/dataset\Actor_21\03-01-04-01-01-02-21.wav,-686.30804,86.9966,6.2427564,19.721575,9.41089,13.729199,-7.170513,8.836269,-1.0135272,-5.9257936,-1.7483166,-2.3682113,-0.75962055,0
E:/distressdetection/dataset\Actor_21\03-01-04-01-02-01-21.wav,-650.389,79.628,4.459096,18.31098,8.652277,13.244897,-6.1055984,8.866323,-2.790128,-7.1830506,-3.5417912,0.51898634,0.79435784,0
E:/distressdetection/dataset\Actor_21\03-01-04-01-02-02-21.wav,-676.2164,82.72106,2.641892,17.79517,9.12143,15.174008,-6.4830995,8.8279505,-1.7162236,-5.9401774,-5.108236,-0.6190224,-0.41205344,0
E:/distressdetection/dataset\Actor_21\03-01-04-02-01-01-21.wav,-550.9282,85.21536,-11.63859,4.9630647,8.053914,15.186553,-8.188183,-11.930827,-4.340138,-5.3054175,-17.051992,-7.489319,3.9165494,0
E:/distressdetection/dataset\Actor_21\03-01-04-02-01-02-21.wav,-551.14886,79.70029,-9.186999,4.9539833,7.107404,14.205877,-7.6287003,-11.831109,-5.358673,-7.557809,-16.627752,-6.0477643,4.6934843,0
E:/distressdetection/dataset\Actor_21\03-01-04-02-02-01-21.wav,-576.34045,81.46463,-4.9205823,7.755494,10.993713,15.704956,-9.740493,-5.324623,-0.9828892,-11.599356,-12.219512,-2.4162712,0.8683797,0
E:/distressdetection/dataset\Actor_21\03-01-04-02-02-02-21.wav,-595.16486,87.50039,-7.763284,9.406066,8.883636,17.664549,-7.8377614,-6.2187643,-1.2743158,-8.385517,-12.35546,-3.4568892,3.0609453,0
E:/distressdetection/dataset\Actor_21\03-01-05-01-01-01-21.wav,-475.29608,72.55443,-15.413278,7.009411,7.358938,10.749163,-12.728761,-2.4639668,0.02274228,-9.997451,-12.449623,0.14193411,0.60652095,1
E:/distressdetection/dataset\Actor_21\03-01-05-01-01-02-21.wav,-489.52805,73.927986,-12.970003,7.021276,7.991066,12.624577,-12.260672,-1.2282957,1.1619089,-9.3125925,-12.188603,0.01497084,0.4197811,1
E:/distressdetection/dataset\Actor_21\03-01-05-01-02-01-21.wav,-444.77933,63.140446,-10.677057,8.255427,5.7452264,8.807359,-11.652422,-2.321948,0.33148465,-8.946356,-10.921576,-2.9592395,-0.009134662,1
E:/distressdetection/dataset\Actor_21\03-01-05-01-02-02-21.wav,-480.47702,69.99519,-13.003668,9.114497,7.0010505,11.727306,-12.601887,-1.1096694,-0.10519739,-9.869279,-12.565728,0.045138713,0.413072,1
E:/distressdetection/dataset\Actor_21\03-01-05-02-01-01-21.wav,-382.97934,66.60858,-17.706032,1.7126262,4.908599,9.020983,-13.56261,-7.1522417,0.25452957,-7.3429227,-10.889815,-0.44945753,0.53663146,1
E:/distressdetection/dataset\Actor_21\03-01-05-02-01-02-21.wav,-402.70172,68.49836,-22.379478,0.0013340542,3.6759188,10.752214,-12.802112,-4.8211474,-4.8473196,-7.5523496,-12.410705,-0.40440428,0.76482415,1
E:/distressdetection/dataset\Actor_21\03-01-05-02-02-01-21.wav,-417.44418,60.577873,-15.396584,4.364392,3.2778063,8.420803,-12.211696,-3.7630906,-1.576114,-11.2384,-11.355139,-1.6215037,-0.822097,1
E:/distressdetection/dataset\Actor_21\03-01-05-02-02-02-21.wav,-394.30966,58.839634,-19.951685,3.4690049,3.1986198,8.317451,-14.012962,-5.4904985,-2.5688334,-9.329293,-11.5176325,-2.2782633,-0.8041396,1
E:/distressdetection/dataset\Actor_21\03-01-06-01-01-01-21.wav,-597.7213,81.57759,-2.2886767,11.337332,9.961905,12.678176,-7.9881015,3.193784,-1.5666226,-7.654693,-6.9705653,0.34368652,1.9583344,1
E:/distressdetection/dataset\Actor_21\03-01-06-01-01-02-21.wav,-605.31244,78.914925,-3.1258786,9.58342,7.9324656,12.383397,-9.771394,3.0098987,-2.5242326,-6.6304345,-6.937341,0.20522356,0.98130584,1
E:/distressdetection/dataset\Actor_21\03-01-06-01-02-01-21.wav,-605.5425,71.94467,-1.6720744,12.170442,5.3728485,16.08185,-7.040884,5.336703,-2.3711987,-6.0204115,-4.488046,0.6863821,1.2253022,1
E:/distressdetection/dataset\Actor_21\03-01-06-01-02-02-21.wav,-612.5071,68.84904,4.1818542,11.881519,6.2485657,10.826619,-4.718977,4.922271,-0.84279454,-6.970412,-4.4872227,-0.5972517,-0.8663763,1
E:/distressdetection/dataset\Actor_21\03-01-06-02-01-01-21.wav,-526.4833,71.98238,-14.949861,7.9136176,4.9612656,12.558085,-10.181504,-2.670351,-2.3048894,-7.1402335,-8.538376,-0.3031613,2.0456247,1
E:/distressdetection/dataset\Actor_21\03-01-06-02-01-02-21.wav,-528.0351,74.394394,-13.838411,8.654823,3.8275912,12.350808,-9.247615,-2.9921122,-2.8087819,-5.7093263,-9.668952,-2.2680817,2.0880806,1
E:/distressdetection/dataset\Actor_21\03-01-06-02-02-01-21.wav,-510.89227,73.67175,-7.9380054,7.7646666,5.8979163,12.57178,-8.398145,-0.97009116,-2.6847963,-8.092547,-9.162245,-2.603339,-0.06152999,1
E:/distressdetection/dataset\Actor_21\03-01-06-02-02-02-21.wav,-522.7564,67.2421,-4.0782895,8.533292,5.061265,13.714884,-8.086922,-0.22607547,-1.7379419,-5.606011,-7.7135077,-1.9233316,-1.5879927,1
E:/distressdetection/dataset\Actor_21\03-01-07-01-01-01-21.wav,-586.8313,77.8322,-3.1223397,11.767134,8.290456,12.686184,-9.67832,1.9486359,1.498006,-7.3596873,-6.6029453,0.6904014,1.0976357,0
E:/distressdetection/dataset\Actor_21\03-01-07-01-01-02-21.wav,-586.1288,78.39212,-5.2287736,9.6525755,9.001622,15.120263,-11.21821,2.9463842,1.136435,-5.656992,-6.452955,0.9591309,0.9403776,0
E:/distressdetection/dataset\Actor_21\03-01-07-01-02-01-21.wav,-581.41376,75.40856,-4.568166,11.042054,7.1807795,15.603318,-10.107021,-0.49719754,-1.0120693,-6.282688,-6.031547,1.3854178,-0.8650314,0
E:/distressdetection/dataset\Actor_21\03-01-07-01-02-02-21.wav,-581.71875,70.49751,-7.8880787,10.743504,8.41422,13.295676,-10.530475,-1.4813246,1.5756842,-7.0418434,-6.751243,0.9228561,-0.2654344,0
E:/distressdetection/dataset\Actor_21\03-01-07-02-01-01-21.wav,-626.3644,85.229454,-3.5819335,9.515907,7.661771,19.551548,-8.907881,4.1937976,1.7114813,-6.687214,-3.334902,4.8171024,2.7156453,0
E:/distressdetection/dataset\Actor_21\03-01-07-02-01-02-21.wav,-618.37244,81.28828,-4.1657844,10.351996,8.017727,15.318882,-10.149557,5.24956,4.023047,-7.0634613,-5.0671005,2.230023,1.7020345,0
E:/distressdetection/dataset\Actor_21\03-01-07-02-02-01-21.wav,-608.3955,75.852615,-7.1619997,14.447198,7.309509,15.9723625,-9.387496,3.208526,1.5005624,-4.4566545,-5.2321534,4.2329874,1.2483315,0
E:/distressdetection/dataset\Actor_21\03-01-07-02-02-02-21.wav,-618.6752,85.83496,-1.0958569,18.13473,8.961025,20.293146,-6.4913483,5.1617336,2.2617812,-4.341528,-4.1624103,4.0185466,4.613577,0
E:/distressdetection/dataset\Actor_21\03-01-08-01-01-01-21.wav,-568.5793,72.25591,-0.96032494,9.171285,2.5687785,11.502727,-10.653266,-1.4381503,-2.1713681,-7.579601,-8.189473,-1.4186002,-2.1525512,0
E:/distressdetection/dataset\Actor_21\03-01-08-01-01-02-21.wav,-586.9518,68.51535,-1.213923,10.34092,1.9309398,11.037204,-9.026822,0.7015292,-0.60524654,-6.1753774,-7.508596,-1.8672777,-2.377242,0
E:/distressdetection/dataset\Actor_21\03-01-08-01-02-01-21.wav,-568.61505,63.27793,-5.0980253,8.281206,2.249007,9.543932,-9.137433,-0.122074336,-3.677136,-7.5608163,-7.3357353,-1.5842929,-3.1493745,0
E:/distressdetection/dataset\Actor_21\03-01-08-01-02-02-21.wav,-546.7428,65.57077,0.50800055,11.213584,1.8764714,9.438198,-8.134423,-1.1343532,-0.5771477,-7.847348,-5.938314,-1.0369557,-3.5773313,0
E:/distressdetection/dataset\Actor_21\03-01-08-02-01-01-21.wav,-542.39984,65.47364,-7.828966,10.903416,2.7110538,9.964898,-9.779137,-2.8865724,-2.6315563,-6.89631,-10.993249,-0.47516662,-1.891395,0
E:/distressdetection/dataset\Actor_21\03-01-08-02-01-02-21.wav,-541.0384,71.56266,-10.367347,9.80173,3.2799678,8.6581135,-12.0461445,-3.6914828,-3.3751683,-6.2731724,-11.734288,-2.4474754,-2.3528047,0
